Balls Bowled,Wickets Lost: 0,Wickets Lost: 1,Wickets Lost: 2,Wickets Lost: 3,Wickets Lost: 4,Wickets Lost: 5,Wickets Lost: 6,Wickets Lost: 7,Wickets Lost: 8,Wickets Lost: 9
52,81.75012645807129,68.82118986916977,62.94280533484303,56.67077948237849,49.97711600584294,42.83530234737155,35.22268126933121,27.124088131954203,18.53720694700167,9.48000529291252
53,81.17990826828883,68.36574895266294,62.55070298878624,56.341679442335696,49.709854728466155,42.6276442825776,35.0710328941105,27.023189116722882,18.479849722677233,9.456898137883679
54,80.59817090696511,67.9005139812896,62.149587188125615,56.00445388315899,49.4354669004452,42.413967558802526,34.914570682718576,26.91875014208329,18.420243478113424,9.432764163531008
55,80.00468167139904,67.42527433824473,61.73925073602922,55.658902184814444,49.15376249154231,42.19409773420145,34.75314182759223,26.810647011455472,18.358300027522024,9.407557740787562
56,79.39920315798307,66.93981487750226,61.31948167272693,55.304818773935644,48.86454640434303,41.96785531099301,34.58658867053549,26.698751170924073,18.293927727283222,9.381231212954354
57,78.78149316723868,66.44391582641636,60.89006316602237,54.9419930015253,48.567618339139436,41.73505558892067,34.41474854874404,26.58292955636478,18.227031340361403,9.353734805597913
58,78.15130460693337,65.93735268622787,60.450773399287996,54.57020901763732,48.26277265521037,41.49550851446671,34.23745363594187,26.463044435207316,18.157511895404614,9.325016532443875
59,77.50838539324033,65.4198961304315,60.00138545688543,54.189245642964785,47.949798228402805,41.24901852569592,34.0545307784751,26.33895324264688,18.085266540319168,9.295022097088786
60,76.85247834990174,64.89131190095712,59.54166720695195,53.798876237257375,47.62847830491546,40.99538439260238,33.86580132620286,26.210508412109096,18.01018839010283,9.263694790344228
61,76.18332110535475,64.35136070211875,59.0713811814925,53.39886856449001,47.29859035118375,40.734399052828884,33.67108095802006,26.077557199767053,17.932166368711417,9.230975383019192
62,75.50064598777931,63.799798092282835,58.59028445371535,52.98898465470255,46.95990589976166,40.46584944262493,33.47017950184166,25.93994150290162,17.851085044724865,9.196802013937994
63,74.8041799180259,63.236374373206935,58.0981285125479,52.568980662428224,46.61219039109421,40.1895163229053,33.262900748872624,25.79749767188911,17.76682446056963,9.161110072982018
64,74.0936443003803,62.66083447699869,57.594659134268085,52.13860672162669,46.25520301107074,39.90517410026723,33.049042261982194,25.650056315592664,17.6792599550448,9.123832078934136
