Balls Bowled,Wickets Lost: 0,Wickets Lost: 1,Wickets Lost: 2,Wickets Lost: 3,Wickets Lost: 4,Wickets Lost: 5,Wickets Lost: 6,Wickets Lost: 7,Wickets Lost: 8,Wickets Lost: 9
68,47.129825592041016,47.129825592041016,47.129825592041016,47.129825592041016,47.129825592041016,47.129825592041016,42.46818923950195,31.52727699279785,26.41954803466797,26.41954803466797
69,46.37499237060547,46.37499237060547,46.37499237060547,46.37499237060547,46.37499237060547,46.37499237060547,42.22779083251953,30.645917892456055,25.305152893066406,25.305152893066406
70,45.620174407958984,45.620174407958984,45.620174407958984,45.620174407958984,45.620174407958984,45.620174407958984,41.96586990356445,29.956336975097656,24.201942443847656,24.201942443847656
71,44.86533737182617,44.86533737182617,44.86533737182617,44.86533737182617,44.86533737182617,44.86533737182617,41.418941497802734,29.276084899902344,23.13881492614746,23.13881492614746
72,44.110504150390625,44.110504150390625,44.110504150390625,44.110504150390625,44.110504150390625,44.110504150390625,40.87870788574219,28.62914276123047,22.418352127075195,22.418352127075195
73,43.35568618774414,43.35568618774414,43.35568618774414,43.35568618774414,43.35568618774414,43.35568618774414,40.34494400024414,28.145004272460938,21.70353889465332,21.70353889465332
74,42.600852966308594,42.600852966308594,42.600852966308594,42.600852966308594,42.600852966308594,42.600852966308594,39.81748580932617,27.77461814880371,21.0921573638916,21.0921573638916
75,41.84601974487305,41.84601974487305,41.84601974487305,41.84601974487305,41.84601974487305,41.84601974487305,39.296146392822266,27.451520919799805,20.62721824645996,20.62721824645996
76,41.09119415283203,41.09119415283203,41.09119415283203,41.09119415283203,41.09119415283203,41.09119415283203,38.78074645996094,27.13760757446289,20.18157386779785,20.18157386779785
77,40.33635711669922,40.33635711669922,40.33635711669922,40.33635711669922,40.33635711669922,40.33635711669922,38.2711296081543,26.876720428466797,19.7403507232666,19.32726287841797
78,39.58152770996094,39.58152770996094,39.58152770996094,39.58152770996094,39.58152770996094,39.58152770996094,37.76713180541992,26.66693687438965,19.309938430786133,18.451581954956055
79,38.81696319580078,38.81696319580078,38.81696319580078,38.81696319580078,38.81696319580078,38.81696319580078,37.26860809326172,26.512462615966797,18.892961502075195,17.719860076904297
80,38.02473068237305,38.02473068237305,38.02473068237305,38.02473068237305,38.02473068237305,38.02473068237305,36.768714904785156,26.405427932739258,18.48000144958496,17.086576461791992
81,37.232505798339844,37.232505798339844,37.232505798339844,37.232505798339844,37.232505798339844,37.232505798339844,36.13983917236328,26.19679832458496,18.073896408081055,16.490081787109375
82,36.427940368652344,36.427940368652344,36.427940368652344,36.427940368652344,36.427940368652344,36.427940368652344,35.51378631591797,25.996479034423828,17.725635528564453,15.895572662353516
83,35.62123489379883,35.62123489379883,35.62123489379883,35.62123489379883,35.62123489379883,35.62123489379883,34.8920783996582,25.80428695678711,17.434429168701172,15.303816795349121
